nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
귀족 코트,7419,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble1.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,분홍색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble1.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Ruby red,NA,Yes
귀족 코트,7420,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble2.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,하얀색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble2.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,White,NA,Yes
귀족 코트,7421,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble3.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,파란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble3.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Blue,NA,Yes
귀족 코트,7422,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble4.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble4.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Black,NA,Yes
귀족 코트,7423,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble5.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,보라색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble5.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Purple,NA,Yes
귀족 코트,7424,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble6.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble6.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Yellow,NA,Yes
귀족 코트,7425,noble coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLNoble7.png,4800,1200,에이블 시스터즈,에이블 시스터즈에만,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLNoble7.png,일 년 내내,화려한,메르헨#포멀#파티#스테이지,Red,NA,Yes
Nook Inc. 알로하 셔츠,5626,Nook Inc. aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHRco.png,NFS,3000,너굴 마일 교환,,하얀색,초록색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHRco.png,일 년 내내,심플한,릴렉스#바캉스,NA,600,Yes
Nook Inc. 집업,5625,Nook Inc. blouson,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRco.png,NFS,4000,너굴 마일 교환,,초록색,초록색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRco.png,일 년 내내,심플한,아웃도어#비즈니스,NA,800,Yes
Nook Inc. 티셔츠,9760,Nook Inc. tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNook0.png,NFS,3000,너굴 마일 교환,,노란색,초록색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNook0.png,일 년 내내,심플한,데일리#릴렉스,NA,600,Yes
간호사 재킷,3350,nurse's jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHNurse0.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHNurse0.png,일 년 내내,심플한,비즈니스,Blue,NA,Yes
간호사 재킷,7790,nurse's jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHNurse1.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHNurse1.png,일 년 내내,심플한,비즈니스,White,NA,Yes
간호사 재킷,7791,nurse's jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHNurse2.png,1500,375,에이블 시스터즈,에이블 시스터즈에만,분홍색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHNurse2.png,일 년 내내,심플한,비즈니스,Pink,NA,Yes
코치 재킷,4285,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach0.png,겨울,쿨한,아웃도어#스포츠,Black,NA,Yes
코치 재킷,8518,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach1.png,겨울,쿨한,아웃도어#스포츠,Green,NA,Yes
코치 재킷,8519,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach2.png,겨울,쿨한,아웃도어#스포츠,Blue,NA,Yes
코치 재킷,8520,nylon jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLCoach3.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLCoach3.png,겨울,쿨한,아웃도어#스포츠,Red,NA,Yes
방수 재킷,5855,oilskin coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLOilskin0.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLOilskin0.png,겨울,활동적인,아웃도어#비즈니스,Yellow,NA,Yes
방수 재킷,9233,oilskin coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLOilskin1.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLOilskin1.png,겨울,활동적인,아웃도어#비즈니스,Red,NA,Yes
방수 재킷,9234,oilskin coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLOilskin2.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLOilskin2.png,겨울,활동적인,아웃도어#비즈니스,Gray,NA,Yes
OK 모터즈 재킷,12425,OK Motors jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHOkmotors0.png,1500,375,너굴 쇼핑 프로모션,포켓캠프 닌텐도 어카운트 연동 후 선물 코드 입력,하얀색,파란색,카탈로그 내 없음,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHOkmotors0.png,일 년 내내,심플한,비즈니스,NA,NA,Yes
힙합 스타일 재킷,5292,old-school jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRepresent0.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,검정색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRepresent0.png,일 년 내내,화려한,스테이지,Red,NA,Yes
힙합 스타일 재킷,7620,old-school jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRepresent1.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,검정색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRepresent1.png,일 년 내내,화려한,스테이지,Green,NA,Yes
힙합 스타일 재킷,7621,old-school jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLRepresent2.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,검정색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLRepresent2.png,일 년 내내,화려한,스테이지,Purple,NA,Yes
1번공 옷,3320,one-ball tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball1.png,560,140,너굴 쇼핑 카탈로그,,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball1.png,일 년 내내,활동적인,데일리#릴렉스,NA,NA,Yes
오픈 칼라 셔츠,4715,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar0.png,일 년 내내,심플한,데일리#릴렉스,Coral,NA,Yes
오픈 칼라 셔츠,8521,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar1.png,일 년 내내,심플한,데일리#릴렉스,Blue,NA,Yes
오픈 칼라 셔츠,8522,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar2.png,일 년 내내,심플한,데일리#릴렉스,Green,NA,Yes
오픈 칼라 셔츠,8523,open-collar shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLOpencollar3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLOpencollar3.png,일 년 내내,심플한,데일리#릴렉스,Beige,NA,Yes
커다란 숄 티셔츠,4154,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole0.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole0.png,여름,쿨한,데일리#아웃도어#릴렉스,Brown,NA,Yes
커다란 숄 티셔츠,8427,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole1.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole1.png,여름,쿨한,데일리#아웃도어#릴렉스,Pink,NA,Yes
커다란 숄 티셔츠,8428,oversized shawl overshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHBigstole2.png,1120,280,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBigstole2.png,여름,쿨한,데일리#아웃도어#릴렉스,Gray,NA,Yes
후드티와 코트,4420,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker0.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,파란색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker0.png,겨울,쿨한,데일리,Navy blue,NA,Yes
후드티와 코트,8444,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker1.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,하늘색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker1.png,겨울,쿨한,데일리,Blue,NA,Yes
후드티와 코트,8445,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker2.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker2.png,겨울,쿨한,데일리,Black,NA,Yes
후드티와 코트,8446,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker3.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker3.png,겨울,쿨한,데일리,Green,NA,Yes
후드티와 코트,8447,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker4.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker4.png,겨울,쿨한,데일리,Gray,NA,Yes
후드티와 코트,8448,parka undercoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLInparker5.png,2320,580,에이블 시스터즈,에이블 시스터즈에만,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLInparker5.png,겨울,쿨한,데일리,Yellow,NA,Yes
패치워크 코트,4605,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork0.png,2380,595,에이블 시스터즈,에이블 시스터즈에만,갈색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork0.png,겨울,귀여운,데일리,Brown,NA,Yes
패치워크 코트,8462,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork1.png,2380,595,에이블 시스터즈,에이블 시스터즈에만,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork1.png,겨울,귀여운,데일리,Green,NA,Yes
패치워크 코트,8463,patchwork coat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLPatchwork2.png,2380,595,에이블 시스터즈,에이블 시스터즈에만,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLPatchwork2.png,겨울,귀여운,데일리,Gray,NA,Yes
더플코트,4173,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleBeige.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,베이지색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleBeige.png,겨울,심플한,데일리,Beige,NA,Yes
더플코트,4174,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleGray.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleGray.png,겨울,심플한,데일리,Gray,NA,Yes
더플코트,2782,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleNavy.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleNavy.png,겨울,심플한,데일리,Navy blue,NA,Yes
더플코트,4172,peacoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLDuffleRed.png,1960,490,에이블 시스터즈,에이블 시스터즈에만,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLDuffleRed.png,겨울,심플한,데일리,Red,NA,Yes
페전트 블라우스,4247,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant0.png,일 년 내내,우아한,데일리#바캉스,White,NA,Yes
페전트 블라우스,8582,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant1.png,일 년 내내,우아한,데일리#바캉스,Black,NA,Yes
페전트 블라우스,8583,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant2.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant2.png,일 년 내내,우아한,데일리#바캉스,Beige,NA,Yes
페전트 블라우스,8584,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant3.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant3.png,일 년 내내,우아한,데일리#바캉스,Pink,NA,Yes
페전트 블라우스,8585,peasant blouse,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLPeasant4.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLPeasant4.png,일 년 내내,우아한,데일리#바캉스,Purple,NA,Yes
파인애플 알로하 셔츠,3237,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha0.png,여름,활동적인,릴렉스#바캉스,Blue,NA,Yes
파인애플 알로하 셔츠,6819,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha1.png,여름,활동적인,릴렉스#바캉스,Red,NA,Yes
파인애플 알로하 셔츠,6820,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha2.png,여름,활동적인,릴렉스#바캉스,Yellow,NA,Yes
파인애플 알로하 셔츠,6821,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha3.png,여름,활동적인,릴렉스#바캉스,Green,NA,Yes
파인애플 알로하 셔츠,9772,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha4.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha4.png,여름,활동적인,릴렉스#바캉스,Purple,NA,Yes
파인애플 알로하 셔츠,9773,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha5.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha5.png,여름,활동적인,릴렉스#바캉스,Pink,NA,Yes
파인애플 알로하 셔츠,9774,pineapple aloha shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHAloha6.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHAloha6.png,여름,활동적인,릴렉스#바캉스,Orange,NA,Yes
블록 체크 퍼프 셔츠,9827,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid0.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid0.png,여름,귀여운,데일리#메르헨#바캉스,Fancy plaid,NA,Yes
블록 체크 퍼프 셔츠,12083,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid1.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid1.png,여름,귀여운,데일리#메르헨#바캉스,Energetic plaid,NA,Yes
블록 체크 퍼프 셔츠,12084,plaid puffed-sleeve shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopPuffHPlaid2.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopPuffHPlaid2.png,여름,귀여운,데일리#메르헨#바캉스,Dreamy plaid,NA,Yes
