nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Miles Price,Outdoor
통나무 둥근 테이블,4043,log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_0.png,NFS,1800,제작,,하얀색,하얀색,비매품,Yes,2x2,3_0,White birch,Lumber type,None,Tablecloth,4,Yes,Yes,NA,Yes
통나무 둥근 테이블,4043,log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_1.png,NFS,1800,제작,,하얀색,컬러풀,비매품,Yes,2x2,3_1,White birch,Lumber type,Southwestern flair,Tablecloth,4,No,Yes,NA,Yes
통나무 둥근 테이블,4043,log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_2.png,NFS,1800,제작,,하얀색,컬러풀,비매품,Yes,2x2,3_2,White birch,Lumber type,Geometric print,Tablecloth,4,No,Yes,NA,Yes
통나무 둥근 테이블,4043,log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_3.png,NFS,1800,제작,,하얀색,갈색,비매품,Yes,2x2,3_3,White birch,Lumber type,Bears,Tablecloth,4,No,Yes,NA,Yes
통나무 둥근 테이블,4043,log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_4.png,NFS,1800,제작,,하얀색,하늘색,비매품,Yes,2x2,3_4,White birch,Lumber type,Quilted,Tablecloth,4,No,Yes,NA,Yes
통나무 말뚝,5973,log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_0_0.png,NFS,360,제작,,갈색,베이지색,비매품,Yes,1x1,0_0,Dark wood,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 말뚝,5973,log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_1_0.png,NFS,360,제작,,주황색,베이지색,비매품,Yes,1x1,1_0,Orange wood,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 말뚝,5973,log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_2_0.png,NFS,360,제작,,베이지색,베이지색,비매품,Yes,1x1,2_0,White wood,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 말뚝,5973,log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_3_0.png,NFS,360,제작,,하얀색,베이지색,비매품,Yes,1x1,3_0,White birch,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 스툴,4038,log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_0_0.png,NFS,480,제작,,갈색,베이지색,비매품,Yes,1x1,0_0,Dark wood,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 스툴,4038,log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_1_0.png,NFS,480,제작,,주황색,베이지색,비매품,Yes,1x1,1_0,Orange wood,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 스툴,4038,log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_2_0.png,NFS,480,제작,,베이지색,베이지색,비매품,Yes,1x1,2_0,White wood,Lumber type,NA,NA,1,Yes,No,NA,Yes
통나무 스툴,4038,log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_3_0.png,NFS,480,제작,,하얀색,베이지색,비매품,Yes,1x1,3_0,White birch,Lumber type,NA,NA,1,Yes,No,NA,Yes
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_0_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,하얀색,구매가능,No,2x1,0_0,White,NA,NA,NA,NA,No,No,NA,No
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_1_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,검정색,검정색,구매가능,No,2x1,1_0,Black marble,NA,NA,NA,NA,No,No,NA,No
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_2_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,베이지색,하얀색,구매가능,No,2x1,2_0,White marble,NA,NA,NA,NA,No,No,NA,No
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_3_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,분홍색,하얀색,구매가능,No,2x1,3_0,Pink,NA,NA,NA,NA,No,No,NA,No
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_4_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,하늘색,하얀색,구매가능,No,2x1,4_0,Light blue,NA,NA,NA,NA,No,No,NA,No
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_5_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,초록색,하얀색,구매가능,No,2x1,5_0,Green,NA,NA,NA,NA,No,No,NA,No
욕조,4080,long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_6_0.png,7800,1950,너굴상점,증축 후 너굴상점의 일반 가구 영역,하늘색,하얀색,구매가능,No,2x1,6_0,Two-toned tile,NA,NA,NA,NA,No,No,NA,No
베틀,7681,loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_0.png,13000,3250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,갈색,빨간색,구매가능,No,2x2,0_0,NA,NA,Checkered,Knitting,5,No,Yes,NA,No
베틀,7681,loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_1.png,13000,3250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,갈색,하늘색,구매가능,No,2x2,0_1,NA,NA,Goldfish,Knitting,5,No,Yes,NA,No
베틀,7681,loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_2.png,13000,3250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,갈색,빨간색,구매가능,No,2x2,0_2,NA,NA,Camellia,Knitting,5,No,Yes,NA,No
베틀,7681,loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_3.png,13000,3250,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,갈색,파란색,구매가능,No,2x2,0_3,NA,NA,Chain print,Knitting,5,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_0.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,하얀색,구매가능,No,1x0.5,0_0,Light brown,NA,Plain,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_1.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,빨간색,구매가능,No,1x0.5,0_1,Light brown,NA,Spring,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_2.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,파란색,구매가능,No,1x0.5,0_2,Light brown,NA,Summer,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_3.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,주황색,구매가능,No,1x0.5,0_3,Light brown,NA,Fall,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_4.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,회색,구매가능,No,1x0.5,0_4,Light brown,NA,Winter,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_0.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,하얀색,구매가능,No,1x0.5,1_0,Dark brown,NA,Plain,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_1.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,빨간색,구매가능,No,1x0.5,1_1,Dark brown,NA,Spring,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_2.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,파란색,구매가능,No,1x0.5,1_2,Dark brown,NA,Summer,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_3.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,주황색,구매가능,No,1x0.5,1_3,Dark brown,NA,Fall,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_4.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,회색,구매가능,No,1x0.5,1_4,Dark brown,NA,Winter,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_0.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,하얀색,구매가능,No,1x0.5,2_0,Brown,NA,Plain,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_1.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,빨간색,구매가능,No,1x0.5,2_1,Brown,NA,Spring,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_2.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,파란색,구매가능,No,1x0.5,2_2,Brown,NA,Summer,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_3.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,주황색,구매가능,No,1x0.5,2_3,Brown,NA,Fall,Screen,1,No,Yes,NA,No
낮은 파티션,1029,low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_4.png,870,217,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,회색,구매가능,No,1x0.5,2_4,Brown,NA,Winter,Screen,1,No,Yes,NA,No
달착륙선,1440,lunar lander,https://acnhcdn.com/latest/FtrIcon/FtrModule.png,NFS,16250,제작,,회색,노란색,비매품,Yes,2x2,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
월면이동차,1442,lunar rover,https://acnhcdn.com/latest/FtrIcon/FtrMoonrover.png,NFS,12580,제작,,회색,주황색,비매품,Yes,2x2,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_0.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,분홍색,베이지색,구매가능,No,1x1,0_0,Cream,NA,None,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_1.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,분홍색,빨간색,구매가능,No,1x1,0_1,Cream,NA,Red stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_2.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,분홍색,파란색,구매가능,No,1x1,0_2,Cream,NA,Blue stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_3.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,분홍색,노란색,구매가능,No,1x1,0_3,Cream,NA,Yellow stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_0.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,베이지색,구매가능,No,1x1,1_0,Caramel mocha,NA,None,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_1.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,빨간색,구매가능,No,1x1,1_1,Caramel mocha,NA,Red stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_2.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,파란색,구매가능,No,1x1,1_2,Caramel mocha,NA,Blue stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_3.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,노란색,구매가능,No,1x1,1_3,Caramel mocha,NA,Yellow stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_0.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,갈색,구매가능,No,1x1,2_0,Choco,NA,None,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_1.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,빨간색,구매가능,No,1x1,2_1,Choco,NA,Red stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_2.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,파란색,구매가능,No,1x1,2_2,Choco,NA,Blue stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_3.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,노란색,구매가능,No,1x1,2_3,Choco,NA,Yellow stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_0.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,분홍색,구매가능,No,1x1,3_0,Floral,NA,None,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_1.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,빨간색,구매가능,No,1x1,3_1,Floral,NA,Red stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_2.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,파란색,구매가능,No,1x1,3_2,Floral,NA,Blue stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_3.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,노란색,구매가능,No,1x1,3_3,Floral,NA,Yellow stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_0.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,하얀색,구매가능,No,1x1,4_0,Checkered,NA,None,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_1.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,빨간색,구매가능,No,1x1,4_1,Checkered,NA,Red stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_2.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,파란색,구매가능,No,1x1,4_2,Checkered,NA,Blue stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_3.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,노란색,구매가능,No,1x1,4_3,Checkered,NA,Yellow stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_0.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,회색,구매가능,No,1x1,5_0,Tweed,NA,None,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_1.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,빨간색,구매가능,No,1x1,5_1,Tweed,NA,Red stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_2.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,파란색,구매가능,No,1x1,5_2,Tweed,NA,Blue stripes,Shirt,1,No,Yes,NA,No
중간 곰인형,1500,Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_3.png,2300,575,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,노란색,구매가능,No,1x1,5_3,Tweed,NA,Yellow stripes,Shirt,1,No,Yes,NA,No
중간 판다,9699,Mama panda,https://acnhcdn.com/latest/FtrIcon/FtrPandaM.png,3500,875,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,하얀색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
맨홀,144,manhole cover,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_0_0.png,NFS,2250,제작,,검정색,검정색,비매품,Yes,1x1,0_0,Silver,Cover design,NA,NA,3,Yes,No,NA,Yes
맨홀,144,manhole cover,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_1_0.png,NFS,2250,제작,,갈색,갈색,비매품,Yes,1x1,1_0,Bronze,Cover design,NA,NA,3,Yes,No,NA,Yes
맨홀,144,manhole cover,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_2_0.png,NFS,2250,제작,,초록색,주황색,비매품,Yes,1x1,2_0,Mountain,Cover design,NA,NA,3,Yes,No,NA,Yes
맨홀,144,manhole cover,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_3_0.png,NFS,2250,제작,,노란색,하늘색,비매품,Yes,1x1,3_0,Boat,Cover design,NA,NA,3,Yes,No,NA,Yes
맨홀,144,manhole cover,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_4_0.png,NFS,2250,제작,,하얀색,분홍색,비매품,Yes,1x1,4_0,Castle,Cover design,NA,NA,3,Yes,No,NA,Yes
낙엽 돌 물받이,7408,maple-leaf pond stone,https://acnhcdn.com/latest/FtrIcon/FtrStonewaterbowlAutumun.png,NFS,2700,제작,,갈색,주황색,비매품,Yes,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
마림바,4121,marimba,https://acnhcdn.com/latest/FtrIcon/FtrMarimba.png,4300,1075,너굴상점,증축 후 너굴상점의 일반 가구 영역,갈색,검정색,구매가능,No,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
햇살 광장 장식,12368,Market Place decoration,https://acnhcdn.com/latest/FtrIcon/FtrCompassPole.png,3200,800,너굴 쇼핑 프로모션,포켓캠프 닌텐도 어카운트 연동 후 선물 코드 입력,초록색,노란색,카탈로그 내 없음,No,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
이삿짐 박스 M,3411,medium cardboard boxes,https://acnhcdn.com/latest/FtrIcon/FtrMovingboxM.png,NFS,240,제작,,None,None,비매품,Yes,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
메뉴 칠판,1866,menu chalkboard,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_0_0.png,1800,450,너굴상점,증축 전#후 너굴상점의 가구 영역,주황색,초록색,구매가능,No,1x1,0_0,Natural,NA,NA,NA,NA,No,No,NA,Yes
메뉴 칠판,1866,menu chalkboard,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_1_0.png,1800,450,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,초록색,구매가능,No,1x1,1_0,Dark brown,NA,NA,NA,NA,No,No,NA,Yes
메뉴 칠판,1866,menu chalkboard,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_2_0.png,1800,450,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,초록색,구매가능,No,1x1,2_0,White,NA,NA,NA,NA,No,No,NA,Yes
메뉴 칠판,1866,menu chalkboard,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_3_0.png,1800,450,너굴상점,증축 전#후 너굴상점의 가구 영역,하늘색,초록색,구매가능,No,1x1,3_0,Blue,NA,NA,NA,NA,No,No,NA,Yes
메뉴 칠판,1866,menu chalkboard,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_4_0.png,1800,450,너굴상점,증축 전#후 너굴상점의 가구 영역,빨간색,초록색,구매가능,No,1x1,4_0,Red,NA,NA,NA,NA,No,No,NA,Yes
스탠드 마이크,9503,mic stand,https://acnhcdn.com/latest/FtrIcon/FtrMikeStand.png,1000,250,너굴상점,증축 후 너굴상점의 일반 가구 영역,회색,검정색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_0_0.png,NFS,2580,제작,,베이지색,하얀색,비매품,Yes,1x1,0_0,Natural,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_1_0.png,NFS,2580,제작,,주황색,하얀색,비매품,Yes,1x1,1_0,Brown,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_2_0.png,NFS,2580,제작,,갈색,하얀색,비매품,Yes,1x1,2_0,Ash brown,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_3_0.png,NFS,2580,제작,,회색,하얀색,비매품,Yes,1x1,3_0,Gray,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_4_0.png,NFS,2580,제작,,노란색,하얀색,비매품,Yes,1x1,4_0,Yellow,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_5_0.png,NFS,2580,제작,,초록색,하얀색,비매품,Yes,1x1,5_0,Green,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_6_0.png,NFS,2580,제작,,파란색,하얀색,비매품,Yes,1x1,6_0,Blue,Paint color,NA,NA,4,Yes,No,NA,No
작은 DIY 작업대,3122,mini DIY workbench,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_7_0.png,NFS,2580,제작,,분홍색,하얀색,비매품,Yes,1x1,7_0,Pink,Paint color,NA,NA,4,Yes,No,NA,No
미니 냉장고,9766,mini fridge,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_0_0.png,1300,325,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,하얀색,구매가능,No,1x1,0_0,White,NA,NA,NA,NA,No,No,NA,No
미니 냉장고,9766,mini fridge,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_1_0.png,1300,325,너굴상점,증축 후 너굴상점의 일반 가구 영역,빨간색,빨간색,구매가능,No,1x1,1_0,Red,NA,NA,NA,NA,No,No,NA,No
미니 냉장고,9766,mini fridge,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_2_0.png,1300,325,너굴상점,증축 후 너굴상점의 일반 가구 영역,분홍색,분홍색,구매가능,No,1x1,2_0,Pink,NA,NA,NA,NA,No,No,NA,No
미니 냉장고,9766,mini fridge,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_3_0.png,1300,325,너굴상점,증축 후 너굴상점의 일반 가구 영역,노란색,노란색,구매가능,No,1x1,3_0,Yellow,NA,NA,NA,NA,No,No,NA,No
미니 냉장고,9766,mini fridge,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_4_0.png,1300,325,너굴상점,증축 후 너굴상점의 일반 가구 영역,파란색,파란색,구매가능,No,1x1,4_0,Blue,NA,NA,NA,NA,No,No,NA,No
