nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Body Customize,Pattern Customize
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_1_3.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Colorful,For sale,No,1x1,1_3,Pink,NA,Still life,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_2_0.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,White,For sale,No,1x1,2_0,Light blue,NA,Blank,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_2_1.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Red,For sale,No,1x1,2_1,Light blue,NA,Smile,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_2_2.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Brown,For sale,No,1x1,2_2,Light blue,NA,Bug,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_2_3.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Colorful,For sale,No,1x1,2_3,Light blue,NA,Still life,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_3_0.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,White,For sale,No,1x1,3_0,White,NA,Blank,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_3_1.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Red,For sale,No,1x1,3_1,White,NA,Smile,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_3_2.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Brown,For sale,No,1x1,3_2,White,NA,Bug,Drawing paper,1,school,child's room,None,None,No,Yes
그림 그리기 세트,3965,painting set,https://acnhcdn.com/latest/FtrIcon/FtrPaintset_Remake_3_3.png,510,127,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Colorful,For sale,No,1x1,3_3,White,NA,Still life,Drawing paper,1,school,child's room,None,None,No,Yes
피라미 모형,7000,pale chub model,https://acnhcdn.com/latest/FtrIcon/FtrFishOikawaToy.png,NFS,600,C.J.,Trade 3 fish to receive a model in the mail the next day,Blue,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
왕얼룩나비 모형,7112,paper kite butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOhgomamadaraToy.png,NFS,3000,Flick,Trade 3 insects to receive a model in the mail the next day,White,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
종이호랑이,689,paper tiger,https://acnhcdn.com/latest/FtrIcon/FtrHarikoTiger.png,1500,375,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Black,For sale,No,1x1,NA,NA,NA,NA,NA,NA,zen-style,None,None,None,No,No
복숭아 깜짝 상자,4128,peach surprise box,https://acnhcdn.com/latest/FtrIcon/FtrFruitsBox_Remake_0_0.png,NFS,2480,Crafting,,Pink,Green,Not for sale,Yes,1x1,0_0,White peach,Fruit type,NA,NA,4,child's room,fancy,fruits,peach,Yes,No
복숭아 깜짝 상자,4128,peach surprise box,https://acnhcdn.com/latest/FtrIcon/FtrFruitsBox_Remake_1_0.png,NFS,2480,Crafting,,Yellow,Green,Not for sale,Yes,1x1,1_0,Yellow peach,Fruit type,NA,NA,4,child's room,fancy,fruits,peach,Yes,No
제비나비 모형,7071,peacock butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKarasuagehaToy.png,NFS,7500,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Green,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
이펙터 세트,7257,pedal board,https://acnhcdn.com/latest/FtrIcon/FtrEffectorset_Remake_0_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Blue,For sale,No,1x1,0_0,Black,NA,NA,NA,NA,concert,facility,None,None,No,No
이펙터 세트,7257,pedal board,https://acnhcdn.com/latest/FtrIcon/FtrEffectorset_Remake_1_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Pink,For sale,No,1x1,1_0,Pink,NA,NA,NA,NA,concert,facility,None,None,No,No
이펙터 세트,7257,pedal board,https://acnhcdn.com/latest/FtrIcon/FtrEffectorset_Remake_2_0.png,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Black,For sale,No,1x1,2_0,Green,NA,NA,NA,NA,concert,facility,None,None,No,No
반려동물 사료 그릇,7801,pet food bowl,https://acnhcdn.com/latest/FtrIcon/FtrPetFood_Remake_0_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Blue,Gray,For sale,No,1x1,0_0,Blue,NA,NA,NA,NA,living room,None,None,pet,No,No
반려동물 사료 그릇,7801,pet food bowl,https://acnhcdn.com/latest/FtrIcon/FtrPetFood_Remake_1_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,Gray,For sale,No,1x1,1_0,Orange,NA,NA,NA,NA,living room,None,None,pet,No,No
반려동물 사료 그릇,7801,pet food bowl,https://acnhcdn.com/latest/FtrIcon/FtrPetFood_Remake_2_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Gray,For sale,No,1x1,2_0,Red,NA,NA,NA,NA,living room,None,None,pet,No,No
반려동물 사료 그릇,7801,pet food bowl,https://acnhcdn.com/latest/FtrIcon/FtrPetFood_Remake_3_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Black,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,living room,None,None,pet,No,No
반려동물 사료 그릇,7801,pet food bowl,https://acnhcdn.com/latest/FtrIcon/FtrPetFood_Remake_4_0.png,830,207,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,Pink,For sale,No,1x1,4_0,Pink,NA,NA,NA,NA,living room,None,None,pet,No,No
축음기,794,phonograph,https://acnhcdn.com/latest/FtrIcon/FtrPhonograph.png,53000,13250,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",Yellow,Brown,For sale,No,1x1,NA,NA,NA,NA,NA,NA,expensive,None,None,None,No,No
피크닉 가방,1082,picnic basket,https://acnhcdn.com/latest/FtrIcon/FtrPicnicbasket_Remake_0_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Brown,Red,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,outdoors,None,None,None,No,No
피크닉 가방,1082,picnic basket,https://acnhcdn.com/latest/FtrIcon/FtrPicnicbasket_Remake_1_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Orange,Blue,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,outdoors,None,None,None,No,No
피크닉 가방,1082,picnic basket,https://acnhcdn.com/latest/FtrIcon/FtrPicnicbasket_Remake_2_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Red,Yellow,For sale,No,1x1,2_0,Yellow,NA,NA,NA,NA,outdoors,None,None,None,No,No
피크닉 가방,1082,picnic basket,https://acnhcdn.com/latest/FtrIcon/FtrPicnicbasket_Remake_3_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Brown,Green,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,outdoors,None,None,None,No,No
피크닉 가방,1082,picnic basket,https://acnhcdn.com/latest/FtrIcon/FtrPicnicbasket_Remake_4_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Beige,Light blue,For sale,No,1x1,4_0,White,NA,NA,NA,NA,outdoors,None,None,None,No,No
피크닉 가방,1082,picnic basket,https://acnhcdn.com/latest/FtrIcon/FtrPicnicbasket_Remake_5_0.png,1300,325,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Gray,White,For sale,No,1x1,5_0,Gray,NA,NA,NA,NA,outdoors,None,None,None,No,No
강꼬치고기 모형,7004,pike model,https://acnhcdn.com/latest/FtrIcon/FtrFishPaikuToy.png,NFS,5400,C.J.,Trade 3 fish to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
공벌레 모형,7054,pill bug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectDangomushiToy.png,NFS,750,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
소나무 분재,3802,pine bonsai tree,https://acnhcdn.com/latest/FtrIcon/FtrBonsaiPine.png,NFS,4200,Crafting,,Green,Brown,Not for sale,Yes,1x1,NA,NA,NA,NA,NA,NA,zen-style,None,None,None,No,No
피라니아 모형,7005,piranha model,https://acnhcdn.com/latest/FtrIcon/FtrFishPiraniaToy.png,NFS,7500,C.J.,Trade 3 fish to receive a model in the mail the next day,Green,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
플라즈마 볼,4105,plasma ball,https://acnhcdn.com/latest/FtrIcon/FtrPlasmaball.png,2600,650,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Black,For sale,No,1x1,NA,NA,NA,NA,NA,NA,child's room,living room,None,None,No,No
플라스틱 액체 용기,1881,plastic canister,https://acnhcdn.com/latest/FtrIcon/FtrPolytank_Remake_0_0.png,630,170,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Red,White,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,garage,garden,None,None,No,No
플라스틱 액체 용기,1881,plastic canister,https://acnhcdn.com/latest/FtrIcon/FtrPolytank_Remake_1_0.png,630,170,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Light blue,White,For sale,No,1x1,1_0,Blue,NA,NA,NA,NA,garage,garden,None,None,No,No
플라스틱 액체 용기,1881,plastic canister,https://acnhcdn.com/latest/FtrIcon/FtrPolytank_Remake_2_0.png,630,170,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Green,Gray,For sale,No,1x1,2_0,Green,NA,NA,NA,NA,garage,garden,None,None,No,No
플라스틱 액체 용기,1881,plastic canister,https://acnhcdn.com/latest/FtrIcon/FtrPolytank_Remake_3_0.png,630,170,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Beige,Green,For sale,No,1x1,3_0,White,NA,NA,NA,NA,garage,garden,None,None,No,No
플라스틱 액체 용기,1881,plastic canister,https://acnhcdn.com/latest/FtrIcon/FtrPolytank_Remake_4_0.png,630,170,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",Green,Black,For sale,No,1x1,4_0,Gray,NA,NA,NA,NA,garage,garden,None,None,No,No
캠핑카 모형 B,12372,Pocket modern camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarB_Remake_0_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",Yellow,Red,Not in catalog,No,1x1,0_0,Ketchup and mustard,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 B,12372,Pocket modern camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarB_Remake_1_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,1_0,Lumberjack,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 B,12372,Pocket modern camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarB_Remake_2_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,2_0,Classic camo,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 B,12372,Pocket modern camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarB_Remake_3_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,3_0,Playtime,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 B,12372,Pocket modern camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarB_Remake_4_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,4_0,Splatter up,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 B,12372,Pocket modern camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarB_Remake_5_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,5_0,Hot dog,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 A,12373,Pocket vintage camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarA_Remake_0_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",Red,White,Not in catalog,No,1x1,0_0,Polka-dot party,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 A,12373,Pocket vintage camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarA_Remake_1_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,1_0,Royal coach,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 A,12373,Pocket vintage camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarA_Remake_2_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,2_0,Patched together,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 A,12373,Pocket vintage camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarA_Remake_3_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,3_0,Painter's palette,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 A,12373,Pocket vintage camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarA_Remake_4_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,4_0,Retro ride,Paint,NA,NA,1,child's room,None,None,None,Yes,No
캠핑카 모형 A,12373,Pocket vintage camper,https://acnhcdn.com/latest/FtrIcon/FtrCompassCarA_Remake_5_0.png,1500,375,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",,,Not in catalog,No,1x1,5_0,Southwestern flair,Paint,NA,NA,1,child's room,None,None,None,Yes,No
빙어 모형,7026,pond smelt model,https://acnhcdn.com/latest/FtrIcon/FtrFishWakasagiToy.png,NFS,1200,C.J.,Trade 3 fish to receive a model in the mail the next day,Orange,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
소금쟁이 모형,7052,pondskater model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAmenboToy.png,NFS,390,Flick,Trade 3 insects to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
툭눈금붕어 모형,6942,pop-eyed goldfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishDemekinToy.png,NFS,3900,C.J.,Trade 3 fish to receive a model in the mail the next day,Black,Black,Not for sale,No,1x1,NA,NA,NA,NA,NA,NA,None,None,None,None,No,No
토스터기,3282,pop-up toaster,https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_0_0.png,2300,575,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,White,Orange,For sale,No,1x1,0_0,White,NA,NA,NA,NA,kitchen,shop,None,None,No,No
토스터기,3282,pop-up toaster,https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_1_0.png,2300,575,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Orange,For sale,No,1x1,1_0,Yellow,NA,NA,NA,NA,kitchen,shop,None,None,No,No
토스터기,3282,pop-up toaster,https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_2_0.png,2300,575,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Orange,For sale,No,1x1,2_0,Light blue,NA,NA,NA,NA,kitchen,shop,None,None,No,No
토스터기,3282,pop-up toaster,https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_3_0.png,2300,575,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Orange,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,kitchen,shop,None,None,No,No
토스터기,3282,pop-up toaster,https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_4_0.png,2300,575,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,Orange,For sale,No,1x1,4_0,Red,NA,NA,NA,NA,kitchen,shop,None,None,No,No
토스터기,3282,pop-up toaster,https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_5_0.png,2300,575,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Gray,Orange,For sale,No,1x1,5_0,Silver,NA,NA,NA,NA,kitchen,shop,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_0_0.png,1500,375,Starting items,,White,Black,For sale,No,1x1,0_0,White,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_1_0.png,1500,375,Starting items,,Yellow,Black,For sale,No,1x1,1_0,Yellow,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_2_0.png,1500,375,Starting items,,Red,Black,For sale,No,1x1,2_0,Red,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_3_0.png,1500,375,Starting items,,Pink,Black,For sale,No,1x1,3_0,Pink,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_4_0.png,1500,375,Starting items,,Blue,Black,For sale,No,1x1,4_0,Blue,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_5_0.png,1500,375,Starting items,,Light blue,Black,For sale,No,1x1,5_0,Light blue,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_6_0.png,1500,375,Starting items,,Green,Black,For sale,No,1x1,6_0,Green,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 라디오,3697,portable radio,https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_7_0.png,1500,375,Starting items,,Black,Black,For sale,No,1x1,7_0,Black,NA,NA,NA,NA,outdoors,None,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_0_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Red,White,For sale,No,1x1,0_0,Red,NA,NA,NA,NA,shop,living room,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_1_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Yellow,Black,For sale,No,1x1,1_0,Yellow,NA,NA,NA,NA,shop,living room,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_2_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Light blue,Black,For sale,No,1x1,2_0,Blue,NA,NA,NA,NA,shop,living room,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_3_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Green,Black,For sale,No,1x1,3_0,Green,NA,NA,NA,NA,shop,living room,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_4_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Pink,White,For sale,No,1x1,4_0,Pink,NA,NA,NA,NA,shop,living room,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_5_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Black,Red,For sale,No,1x1,5_0,Black,NA,NA,NA,NA,shop,living room,None,None,No,No
휴대용 레코드플레이어,4338,portable record player,https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_6_0.png,4000,1000,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,Orange,White,For sale,No,1x1,6_0,Orange,NA,NA,NA,NA,shop,living room,None,None,No,No
항아리,2559,pot,https://acnhcdn.com/latest/FtrIcon/FtrKame_Remake_0_0.png,NFS,1000,Crafting,,Brown,Beige,Not for sale,Yes,1x1,0_0,Brown,Design,NA,NA,2,zen-style,garage,None,None,Yes,No
항아리,2559,pot,https://acnhcdn.com/latest/FtrIcon/FtrKame_Remake_1_0.png,NFS,1000,Crafting,,White,White,Not for sale,Yes,1x1,1_0,White,Design,NA,NA,2,zen-style,garage,None,None,Yes,No
