Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Primary Shape,Secondary Shape
maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt5.png,Pink,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
miko attire,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLMiko0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLMiko0.png,Vermilion,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale,Kimono,L
miko attire,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLMiko1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLMiko1.png,Aqua,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale,Kimono,L
milkmaid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland0.png,Red,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Dress,H
milkmaid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland1.png,Green,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Dress,H
milkmaid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland2.png,Blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Dress,H
moldy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLMold.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLMold.png,Beige,No,NFS,10,1x1,Recycle bin,,All Year,Simple,goth,Not for sale,A-line,L
morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao0.png,Aqua,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao1.png,White,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao2.png,Pale green,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao3.png,Dark blue,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
mummy outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMummyWhite.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMummyWhite.png,White,No,700,175,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth,For sale,Overall,L
mysterious dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic0.png,Purple,No,3120,780,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth; party,For sale,A-long,L
mysterious dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic1.png,Black,No,3120,780,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth; party,For sale,A-long,L
mysterious dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic2.png,Red,No,3120,780,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth; party,For sale,A-long,L
nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee0.png,Blue,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee1.png,Pink,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee2.png,Purple,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee3.png,Beige,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee4.png,White,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja0.png,Dark blue,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja1.png,Gray,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja2.png,Red,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja3.png,Purple,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja4.png,Aqua,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja5.png,Green,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja6.png,Yellow,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja7.png,Orange,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble0.png,Green,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble1.png,Ruby red,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble2.png,White,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble3.png,Blue,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble4.png,Black,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble5.png,Purple,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble6.png,Yellow,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble7.png,Red,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine0.png,Pink,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine1.png,Blue,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine2.png,Green,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine3.png,Red,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine4.png,Yellow,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine5.png,Black,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine6.png,Silver,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine7.png,White,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
nurse's dress uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse0.png,Pink,No,2200,550,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,For sale,Box,H
nurse's dress uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse1.png,White,No,2200,550,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,For sale,Box,H
nurse's dress uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse2.png,Blue,No,2200,550,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,For sale,Box,H
office uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice0.png,Blue,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; work,For sale,Box,L
office uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice1.png,Pink,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; work,For sale,Box,L
office uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice2.png,Gray,No,1600,400,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; work,For sale,Box,L
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi0.png,Golden yellow,No,1920,480,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,Kimono,L
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi1.png,Blue,No,1920,480,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,Kimono,L
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi2.png,Green,No,1920,480,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,Kimono,L
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi3.png,Red,No,1920,480,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday,For sale,Kimono,L
orange dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNOrange.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNOrange.png,Orange,Yes,NFS,1600,1x1,Crafting,,All Year,Cute,fairy tale; party; theatrical,Not for sale,A-line,N
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt0.png,Denim,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday,For sale,Box,H
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt1.png,Yellow,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday,For sale,Box,H
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt2.png,Beige,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday,For sale,Box,H
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt3.png,Red,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday,For sale,Box,H
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt4.png,Green,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday,For sale,Box,H
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard0.png,Pink,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,party; vacation,For sale,Box,N
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard1.png,Blue,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,party; vacation,For sale,Box,N
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard2.png,Green,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,party; vacation,For sale,Box,N
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard3.png,Brown,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,party; vacation,For sale,Box,N
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard4.png,Orange,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,party; vacation,For sale,Box,N
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard5.png,Beige,No,1800,450,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Cute,party; vacation,For sale,Box,N
oversized-sweats dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLSwitchsweat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLSwitchsweat0.png,Red,No,1500,375,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; comfy; sporty,For sale,Rib,L
