Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Internal ID
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble5.png,Purple,No,4300,1075,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,9252
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble6.png,Yellow,No,4300,1075,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,9253
noble pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble7.png,Red,No,4300,1075,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,9254
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor0.png,Yellow,No,700,175,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,4472
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor1.png,Black,No,700,175,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,6899
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor2.png,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,9121
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor3.png,Red,No,700,175,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,9122
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor4.png,Blue,No,700,175,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,9123
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor5.png,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,9124
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor6.png,Brown,No,700,175,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,9125
outdoor shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor7.png,Yellow-green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,outdoorsy; sporty,For sale,9126
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee0.png,Brown,No,880,220,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; sporty; vacation; work,For sale,4490
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee1.png,Purple,No,880,220,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; sporty; vacation; work,For sale,9278
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee2.png,Green,No,880,220,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; sporty; vacation; work,For sale,9279
patched-knee pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee3.png,Yellow,No,880,220,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; sporty; vacation; work,For sale,9280
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch0.png,Blue,No,2100,525,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; comfy; vacation,For sale,5544
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch1.png,Red,No,2100,525,Red,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; comfy; vacation,For sale,8740
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch2.png,Yellow,No,2100,525,Yellow,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; comfy; vacation,For sale,8741
patchwork skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch3.png,Green,No,2100,525,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; comfy; vacation,For sale,8742
pearl skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePearlNavy.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePearlNavy.png,Navy blue,No,1680,420,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; party; theatrical,For sale,5737
petal skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu0.png,Cool,No,1540,385,Black,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,5422
petal skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu1.png,Rainbow,No,1540,385,Purple,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,8916
petal skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu2.png,Pastel,No,1540,385,Light blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,8917
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha0.png,Blue,No,840,210,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,4405
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha1.png,Red,No,840,210,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,11314
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha2.png,Yellow,No,840,210,Yellow,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,11315
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha3.png,Green,No,840,210,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,11316
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha4.png,Purple,No,840,210,Purple,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,11317
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha5.png,Pink,No,840,210,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,11318
pineapple aloha shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha6.png,Orange,No,840,210,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,comfy; vacation,For sale,11319
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck0.png,Light blue,No,980,245,Light blue,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,5664
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck1.png,Brown,No,980,245,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,8842
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck2.png,Light green,No,980,245,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,8843
plaid shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck3.png,Red,No,980,245,Red,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; vacation,For sale,8844
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather0.png,Brown,No,1560,390,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,5420
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather1.png,Black,No,1560,390,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10202
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather2.png,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10203
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather3.png,Blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10204
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather4.png,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10205
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather5.png,Orange,No,1560,390,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10206
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather6.png,Light blue,No,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10207
pleather flare skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineLeather7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineLeather7.png,White,No,1560,390,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; formal,For sale,10208
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather0.png,Black,No,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy; theatrical,For sale,3309
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather1.png,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy; theatrical,For sale,11290
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather2.png,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy; theatrical,For sale,11291
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather3.png,Red,No,1300,325,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy; theatrical,For sale,11292
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather4.png,Blue,No,1300,325,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy; theatrical,For sale,11293
pleather pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalLeather5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalLeather5.png,Yellow,No,1300,325,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy; theatrical,For sale,11294
pleather patch skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePatch0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePatch0.png,Red,No,1680,420,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,5811
pleather patch skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePatch1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePatch1.png,Green,No,1680,420,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,8924
pleather patch skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePatch2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePatch2.png,Purple,No,1680,420,Purple,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,8925
pleather patch skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePatch3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePatch3.png,Orange,No,1680,420,Yellow,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,8926
pleather shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotLeather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotLeather0.png,Black,No,1040,260,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; theatrical,For sale,5733
pleather shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotLeather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotLeather1.png,Brown,No,1040,260,Brown,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; theatrical,For sale,10209
pleather shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotLeather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotLeather2.png,White,No,1040,260,White,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; theatrical,For sale,10210
pleather shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotLeather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotLeather3.png,Red,No,1040,260,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; theatrical,For sale,10211
pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeather0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeather0.png,Black,No,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy,For sale,4303
pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeather1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeather1.png,Brown,No,1300,325,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy,For sale,11339
pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeather2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeather2.png,Beige,No,1300,325,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy,For sale,11340
pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeather3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeather3.png,Red,No,1300,325,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy,For sale,11341
pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeather4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeather4.png,Blue,No,1300,325,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy,For sale,11342
pleather skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxLeather5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxLeather5.png,Yellow,No,1300,325,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,everyday; outdoorsy,For sale,11343
plover skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxChidori0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxChidori0.png,Red,No,1200,300,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; formal; party; work,For sale,5448
plover skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxChidori1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxChidori1.png,Black,No,1200,300,Black,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,everyday; formal; party; work,For sale,11320
