Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Catalog,Variant ID,Internal ID
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_6.png,Black,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,1_6,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_0.png,Green,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_0,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_1.png,Green,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_1,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_2.png,Green,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_2,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_3.png,Green,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_3,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_4.png,Green,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_4,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_5.png,Green,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_5,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_6.png,Green,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,2_6,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_0.png,Blue,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_0,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_1.png,Blue,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_1,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_2.png,Blue,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_2,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_3.png,Blue,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_3,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_4.png,Blue,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_4,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_5.png,Blue,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_5,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_6.png,Blue,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,3_6,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_0.png,Red,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_0,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_1.png,Red,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_1,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_2.png,Red,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_2,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_3.png,Red,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_3,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_4.png,Red,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_4,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_5.png,Red,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_5,3947
outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_6.png,Red,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale,4_6,3947
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale,0_0,7526
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale,1_0,7526
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale,2_0,7526
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_3_0.png,Turquoise,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale,3_0,7526
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_4_0.png,Orange,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale,4_0,7526
outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_5_0.png,Silver,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale,5_0,7526
outdoor picnic set,https://acnhcdn.com/latest/FtrIcon/FtrSakuraPicnicset.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4000,1.5x1.5,Crafting,,zen-style,garden,cherry blossoms,None,No,Outdoors Decor,Not for sale,NA,6033
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_0.png,White,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_0,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_1.png,White,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_1,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_2.png,White,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_2,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_3.png,White,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_3,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_4.png,White,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_4,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_5.png,White,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_5,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_6.png,White,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,0_6,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_0.png,Black,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_0,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_1.png,Black,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_1,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_2.png,Black,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_2,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_3.png,Black,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_3,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_4.png,Black,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_4,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_5.png,Black,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_5,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_6.png,Black,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,1_6,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_0.png,Green,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_0,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_1.png,Green,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_1,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_2.png,Green,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_2,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_3.png,Green,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_3,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_4.png,Green,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_4,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_5.png,Green,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_5,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_6.png,Green,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,2_6,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_0.png,Blue,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_0,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_1.png,Blue,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_1,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_2.png,Blue,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_2,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_3.png,Blue,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_3,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_4.png,Blue,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_4,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_5.png,Blue,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_5,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_6.png,Blue,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,3_6,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_0.png,Red,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_0,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_1.png,Red,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_1,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_2.png,Red,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_2,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_3.png,Red,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_3,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_4.png,Red,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_4,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_5.png,Red,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_5,3946
outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_4_6.png,Red,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale,4_6,3946
pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_0_0.png,Red,Variation,NA,NA,No,Yes,No,3,NFS,2030,1.5x1.5,Gulliver,,folk art,zen-style,None,None,No,Japanese Style,Not for sale,0_0,688
pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_1_0.png,Natural wood,Variation,NA,NA,No,Yes,No,3,NFS,2030,1.5x1.5,Gulliver,,folk art,zen-style,None,None,No,Japanese Style,Not for sale,1_0,688
pagoda,https://acnhcdn.com/latest/FtrIcon/FtrGojyu_Remake_2_0.png,Dark wood,Variation,NA,NA,No,Yes,No,3,NFS,2030,1.5x1.5,Gulliver,,folk art,zen-style,None,None,No,Japanese Style,Not for sale,2_0,688
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_0_0.png,Natural,Variation,NA,NA,Yes,Yes,No,5,NFS,3280,1.5x1.5,Crafting,,ocean,None,None,None,Yes,Lamp,Not for sale,0_0,7259
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_1_0.png,Tropical,Variation,NA,NA,Yes,Yes,No,5,NFS,3280,1.5x1.5,Crafting,,ocean,None,None,None,Yes,Lamp,Not for sale,1_0,7259
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_2_0.png,Cute,Variation,NA,NA,Yes,Yes,No,5,NFS,3280,1.5x1.5,Crafting,,ocean,None,None,None,Yes,Lamp,Not for sale,2_0,7259
palm-tree lamp,https://acnhcdn.com/latest/FtrIcon/FtrPalmtreelamp_Remake_3_0.png,Cool,Variation,NA,NA,Yes,Yes,No,5,NFS,3280,1.5x1.5,Crafting,,ocean,None,None,None,Yes,Lamp,Not for sale,3_0,7259
pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_0_0.png,Yellow,Flower color,NA,NA,Yes,Yes,No,2,NFS,760,1x1,Crafting,,fancy,None,flowers,None,No,Table,Not for sale,0_0,7237
pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_1_0.png,Red,Flower color,NA,NA,Yes,Yes,No,2,NFS,760,1x1,Crafting,,fancy,None,flowers,None,No,Table,Not for sale,1_0,7237
pansy table,https://acnhcdn.com/latest/FtrIcon/FtrFlowerTableS_Remake_2_0.png,White,Flower color,NA,NA,Yes,Yes,No,2,NFS,760,1x1,Crafting,,fancy,None,flowers,None,No,Table,Not for sale,2_0,7237
pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,1900,475,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Yes,Home Appliances,For sale,0_0,4023
pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1900,475,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Yes,Home Appliances,For sale,1_0,4023
pants press,https://acnhcdn.com/latest/FtrIcon/FtrPantspresser_Remake_2_0.png,Gray,NA,NA,NA,No,No,No,NA,1900,475,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Yes,Home Appliances,For sale,2_0,4023
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_0.png,Cream,NA,None,Ribbon,No,No,Yes,3,8500,2125,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,child's room,None,bear,No,Animal,For sale,0_0,1499
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_1.png,Cream,NA,Red,Ribbon,No,No,Yes,3,8500,2125,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,child's room,None,bear,No,Animal,For sale,0_1,1499
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_2.png,Cream,NA,Blue,Ribbon,No,No,Yes,3,8500,2125,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,child's room,None,bear,No,Animal,For sale,0_2,1499
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_0_3.png,Cream,NA,Yellow,Ribbon,No,No,Yes,3,8500,2125,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,child's room,None,bear,No,Animal,For sale,0_3,1499
Papa bear,https://acnhcdn.com/latest/FtrIcon/FtrBearL_Remake_1_0.png,Caramel mocha,NA,None,Ribbon,No,No,Yes,3,8500,2125,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",fancy,child's room,None,bear,No,Animal,For sale,1_0,1499
