Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation
8707,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot1.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot1.png,Summer,Simple,everyday; vacation,Red
8708,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot2.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot2.png,Summer,Simple,everyday; vacation,Blue
8709,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot3.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot3.png,Summer,Simple,everyday; vacation,Green
8710,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot4.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot4.png,Summer,Simple,everyday; vacation,Orange
8711,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot5.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot5.png,Summer,Simple,everyday; vacation,Yellow
8712,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot6.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot6.png,Summer,Simple,everyday; vacation,Pink
8713,long polka skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongDot7.png,1300,325,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongDot7.png,Summer,Simple,everyday; vacation,Light blue
6016,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor0.png,1560,390,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor0.png,All Year,Simple,everyday; formal,Navy blue
11642,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor1.png,1560,390,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor1.png,All Year,Simple,everyday; formal,Orange
11643,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor2.png,1560,390,Able Sisters,Available from Able Sisters shop only,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor2.png,All Year,Simple,everyday; formal,Light blue
11644,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor3.png,1560,390,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor3.png,All Year,Simple,everyday; formal,Green
11645,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor4.png,1560,390,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor4.png,All Year,Simple,everyday; formal,Brown
11646,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor5.png,1560,390,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor5.png,All Year,Simple,everyday; formal,Purple
11647,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor6.png,1560,390,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor6.png,All Year,Simple,everyday; formal,Red
11648,long sailor skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSailor7.png,1560,390,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSailor7.png,All Year,Simple,everyday; formal,Pink
5417,long sweatskirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat0.png,1000,250,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat0.png,All Year,Active,everyday; comfy,Navy blue
8724,long sweatskirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat1.png,1000,250,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat1.png,All Year,Active,everyday; comfy,Gray
8725,long sweatskirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat2.png,1000,250,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat2.png,All Year,Active,everyday; comfy,Green
8726,long sweatskirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongSweat3.png,1000,250,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongSweat3.png,All Year,Active,everyday; comfy,Purple
4522,muay-thai shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai0.png,980,245,Able Sisters,Available from Able Sisters shop only,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai0.png,All Year,Active,comfy; sporty,Blue
11947,muay-thai shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai1.png,980,245,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai1.png,All Year,Active,comfy; sporty,Red
11948,muay-thai shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai2.png,980,245,Able Sisters,Available from Able Sisters shop only,Green,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai2.png,All Year,Active,comfy; sporty,Green
11949,muay-thai shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotThai3.png,980,245,Able Sisters,Available from Able Sisters shop only,Purple,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotThai3.png,All Year,Active,comfy; sporty,Purple
4371,multicolor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor0.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor0.png,All Year,Active,everyday; outdoorsy; vacation,Green
9089,multicolor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor1.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor1.png,All Year,Active,everyday; outdoorsy; vacation,Red
9090,multicolor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor2.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor2.png,All Year,Active,everyday; outdoorsy; vacation,Blue
9091,multicolor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfMulticolor3.png,1100,275,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfMulticolor3.png,All Year,Active,everyday; outdoorsy; vacation,Yellow
4398,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble0.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble0.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Black
9248,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble1.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble1.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Ruby red
9249,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble2.png,4300,1075,Able Sisters,Available from Able Sisters shop only,White,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble2.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,White
9250,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble3.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble3.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Blue
9251,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble4.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble4.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Green
9252,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble5.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble5.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Purple
9253,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble6.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble6.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Yellow
9254,noble pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalNoble7.png,4300,1075,Able Sisters,Available from Able Sisters shop only,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalNoble7.png,All Year,Gorgeous,fairy tale; formal; party; theatrical,Red
4472,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor0.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor0.png,All Year,Active,outdoorsy; sporty,Yellow
6899,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor1.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor1.png,All Year,Active,outdoorsy; sporty,Black
9121,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor2.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor2.png,All Year,Active,outdoorsy; sporty,Purple
9122,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor3.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor3.png,All Year,Active,outdoorsy; sporty,Red
9123,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor4.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor4.png,All Year,Active,outdoorsy; sporty,Blue
9124,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor5.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor5.png,All Year,Active,outdoorsy; sporty,Green
9125,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor6.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor6.png,All Year,Active,outdoorsy; sporty,Brown
9126,outdoor shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfOutdoor7.png,700,175,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfOutdoor7.png,All Year,Active,outdoorsy; sporty,Yellow-green
4490,patched-knee pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee0.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee0.png,All Year,Simple,everyday; sporty; vacation; work,Brown
9278,patched-knee pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee1.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee1.png,All Year,Simple,everyday; sporty; vacation; work,Purple
9279,patched-knee pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee2.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee2.png,All Year,Simple,everyday; sporty; vacation; work,Green
9280,patched-knee pants,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideKnee3.png,880,220,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideKnee3.png,All Year,Simple,everyday; sporty; vacation; work,Yellow
5544,patchwork skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch0.png,2100,525,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch0.png,All Year,Cute,everyday; comfy; vacation,Blue
8740,patchwork skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch1.png,2100,525,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch1.png,All Year,Cute,everyday; comfy; vacation,Red
8741,patchwork skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch2.png,2100,525,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch2.png,All Year,Cute,everyday; comfy; vacation,Yellow
8742,patchwork skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtLongPatch3.png,2100,525,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtLongPatch3.png,All Year,Cute,everyday; comfy; vacation,Green
5737,pearl skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlinePearlNavy.png,1680,420,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlinePearlNavy.png,All Year,Cute,fairy tale; formal; party; theatrical,Navy blue
5422,petal skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu0.png,1540,385,Able Sisters,Available from Able Sisters shop only,Black,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu0.png,All Year,Gorgeous,party; theatrical,Cool
8916,petal skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu1.png,1540,385,Able Sisters,Available from Able Sisters shop only,Purple,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu1.png,All Year,Gorgeous,party; theatrical,Rainbow
8917,petal skirt,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTutu2.png,1540,385,Able Sisters,Available from Able Sisters shop only,Light blue,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTutu2.png,All Year,Gorgeous,party; theatrical,Pastel
4405,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha0.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha0.png,Summer,Active,comfy; vacation,Blue
11314,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha1.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha1.png,Summer,Active,comfy; vacation,Red
11315,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha2.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha2.png,Summer,Active,comfy; vacation,Yellow
11316,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha3.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha3.png,Summer,Active,comfy; vacation,Green
11317,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha4.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha4.png,Summer,Active,comfy; vacation,Purple
11318,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha5.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha5.png,Summer,Active,comfy; vacation,Pink
11319,pineapple aloha shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfAloha6.png,840,210,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfAloha6.png,Summer,Active,comfy; vacation,Orange
5664,plaid shorts,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotShaggycheck0.png,980,245,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotShaggycheck0.png,All Year,Simple,everyday; vacation,Light blue
