nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Catalog
오래된 재봉틀,old sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachineRetro_Remake_1_0.png,Green,NA,NA,NA,No,No,No,NA,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,Sewing Table,For sale
오래된 재봉틀,old sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachineRetro_Remake_2_0.png,Silver,NA,NA,NA,No,No,No,NA,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,Sewing Table,For sale
프레임 키친,open-frame kitchen,https://acnhcdn.com/latest/FtrIcon/FtrKitchenFlame.png,NA,NA,NA,NA,No,No,No,NA,140000,35000,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",kitchen,shop,None,None,Yes,Kitchen,For sale
오렌지 사이드 테이블,orange end table,https://acnhcdn.com/latest/FtrIcon/FtrFruitsTableS_Remake_0_0.png,Orange,Fruit type,NA,NA,Yes,Yes,No,4,NFS,2480,1x1,Crafting,,fancy,None,fruits,orange,No,Table,Not for sale
오렌지 사이드 테이블,orange end table,https://acnhcdn.com/latest/FtrIcon/FtrFruitsTableS_Remake_1_0.png,Blood orange,Fruit type,NA,NA,Yes,Yes,No,4,NFS,2480,1x1,Crafting,,fancy,None,fruits,orange,No,Table,Not for sale
에어컨 실외기,outdoor air conditioner,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorunit.png,NA,NA,NA,NA,No,No,No,NA,2200,550,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,facility,garden,None,None,Yes,Fan,For sale
노천온천,outdoor bath,https://acnhcdn.com/latest/FtrIcon/FtrOpenairbath_Remake_0_0.png,Gray,Stone,NA,NA,Yes,Yes,No,6,NFS,4350,3x3,Crafting,,garden,zen-style,None,None,Yes,Bathtub,Not for sale
노천온천,outdoor bath,https://acnhcdn.com/latest/FtrIcon/FtrOpenairbath_Remake_1_0.png,Black,Stone,NA,NA,Yes,Yes,No,6,NFS,4350,3x3,Crafting,,garden,zen-style,None,None,Yes,Bathtub,Not for sale
노천온천,outdoor bath,https://acnhcdn.com/latest/FtrIcon/FtrOpenairbath_Remake_2_0.png,Brown,Stone,NA,NA,Yes,Yes,No,6,NFS,4350,3x3,Crafting,,garden,zen-style,None,None,Yes,Bathtub,Not for sale
노천온천,outdoor bath,https://acnhcdn.com/latest/FtrIcon/FtrOpenairbath_Remake_3_0.png,White,Stone,NA,NA,Yes,Yes,No,6,NFS,4350,3x3,Crafting,,garden,zen-style,None,None,Yes,Bathtub,Not for sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_0.png,White,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_1.png,White,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_2.png,White,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_3.png,White,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_4.png,White,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_5.png,White,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_0_6.png,White,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_0.png,Black,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_1.png,Black,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_2.png,Black,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_3.png,Black,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_4.png,Black,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_5.png,Black,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_1_6.png,Black,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_0.png,Green,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_1.png,Green,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_2.png,Green,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_3.png,Green,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_4.png,Green,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_5.png,Green,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_2_6.png,Green,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_0.png,Blue,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_1.png,Blue,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_2.png,Blue,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_3.png,Blue,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_4.png,Blue,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_5.png,Blue,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_3_6.png,Blue,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_0.png,Red,NA,White,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_1.png,Red,NA,Black,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_2.png,Red,NA,Green,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_3.png,Red,NA,Blue,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_4.png,Red,NA,Orange,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_5.png,Red,NA,Light wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 벤치,outdoor bench,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorchairM_Remake_4_6.png,Red,NA,Dark wood,Seat,No,No,Yes,1,1300,325,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,Yes,Sofa,For sale
아웃도어 캠핑용 발전기,outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale
아웃도어 캠핑용 발전기,outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale
아웃도어 캠핑용 발전기,outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale
아웃도어 캠핑용 발전기,outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_3_0.png,Turquoise,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale
아웃도어 캠핑용 발전기,outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_4_0.png,Orange,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale
아웃도어 캠핑용 발전기,outdoor generator,https://acnhcdn.com/latest/FtrIcon/FtrOutdoorgenerator_Remake_5_0.png,Silver,NA,NA,NA,No,No,No,NA,4900,1225,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",outdoors,None,None,None,Yes,Outdoors Decor,For sale
피크닉 세트,outdoor picnic set,https://acnhcdn.com/latest/FtrIcon/FtrSakuraPicnicset.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4000,1.5x1.5,Crafting,,zen-style,garden,cherry blossoms,None,No,Outdoors Decor,Not for sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_0.png,White,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_1.png,White,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_2.png,White,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_3.png,White,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_4.png,White,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_5.png,White,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_0_6.png,White,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_0.png,Black,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_1.png,Black,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_2.png,Black,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_3.png,Black,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_4.png,Black,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_5.png,Black,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_1_6.png,Black,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_0.png,Green,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_1.png,Green,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_2.png,Green,NA,Green,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_3.png,Green,NA,Blue,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_4.png,Green,NA,Orange,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_5.png,Green,NA,Light wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_2_6.png,Green,NA,Dark wood,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_0.png,Blue,NA,White,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
아웃도어 테이블,outdoor table,https://acnhcdn.com/latest/FtrIcon/FtrOutdoortableM_Remake_3_1.png,Blue,NA,Black,Table,No,No,Yes,1,2200,550,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,outdoors,None,None,None,No,Table,For sale
