nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Primary Shape,Secondary Shape
메이드 옷,maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid2.png,Red,No,2320,580,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; theatrical; work,For sale,Balloon,H
메이드 옷,maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid3.png,Brown,No,2320,580,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; theatrical; work,For sale,Balloon,H
메이드 옷,maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid4.png,Mint,No,2320,580,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; theatrical; work,For sale,Balloon,H
메이드 옷,maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid5.png,Pink,No,2320,580,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; theatrical; work,For sale,Balloon,H
메이드 옷,maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid6.png,Purple,No,2320,580,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; theatrical; work,For sale,Balloon,H
메이드 옷,maid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMaid7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMaid7.png,Yellow,No,2320,580,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; formal; theatrical; work,For sale,Balloon,H
마블 도트 원피스,marble-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMarbledot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMarbledot0.png,Black,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,everyday; fairy tale; vacation,For sale,A-line,N
마블 도트 원피스,marble-dots dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNMarbledot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNMarbledot1.png,White,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,everyday; fairy tale; vacation,For sale,A-line,N
마블 원피스,marble-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble0.png,Blue,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,party,For sale,Box,L
마블 원피스,marble-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble1.png,Pink,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,party,For sale,Box,L
마블 원피스,marble-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble2.png,Green,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,party,For sale,Box,L
마블 원피스,marble-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble3.png,Orange,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,party,For sale,Box,L
마블 원피스,marble-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLMarble4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLMarble4.png,Purple,No,1500,375,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,party,For sale,Box,L
악단 의상,mariachi clothing,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi0.png,Navy blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; party; theatrical,For sale,Overall,L
악단 의상,mariachi clothing,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi1.png,Green,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; party; theatrical,For sale,Overall,L
악단 의상,mariachi clothing,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi2.png,Beige,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; party; theatrical,For sale,Overall,L
악단 의상,mariachi clothing,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi3.png,Red,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; party; theatrical,For sale,Overall,L
악단 의상,mariachi clothing,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi4.png,Blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; party; theatrical,For sale,Overall,L
악단 의상,mariachi clothing,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMariachi5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMariachi5.png,Orange,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; party; theatrical,For sale,Overall,L
롱 셔츠 원피스,maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt0.png,Yellow,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
롱 셔츠 원피스,maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt1.png,Red,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
롱 셔츠 원피스,maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt2.png,Green,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
롱 셔츠 원피스,maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt3.png,Light blue,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
롱 셔츠 원피스,maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt4.png,White,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
롱 셔츠 원피스,maxi shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLShirt5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLShirt5.png,Pink,No,2000,500,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,B-long,L
무녀 의상,miko attire,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLMiko0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLMiko0.png,Vermilion,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale,Kimono,L
무녀 의상,miko attire,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLMiko1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLMiko1.png,Aqua,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,work,For sale,Kimono,L
네덜란드풍 드레스,milkmaid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland0.png,Red,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Dress,H
네덜란드풍 드레스,milkmaid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland1.png,Green,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Dress,H
네덜란드풍 드레스,milkmaid dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressHHolland2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHHolland2.png,Blue,No,2520,630,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,Dress,H
곰팡이 핀 원피스,moldy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLMold.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLMold.png,Beige,No,NFS,10,1x1,Recycle bin,,All Year,Simple,goth,Not for sale,A-line,L
나팔꽃 여름 기모노,morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao0.png,Aqua,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
나팔꽃 여름 기모노,morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao1.png,White,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
나팔꽃 여름 기모노,morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao2.png,Pale green,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
나팔꽃 여름 기모노,morning-glory yukata,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLAsagao3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLAsagao3.png,Dark blue,No,2280,570,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Elegant,fairy tale; comfy; vacation,For sale,Kimono,L
붕대 옷,mummy outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLMummyWhite.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLMummyWhite.png,White,No,700,175,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth,For sale,Overall,L
고딕풍 옷,mysterious dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic0.png,Purple,No,3120,780,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth; party,For sale,A-long,L
고딕풍 옷,mysterious dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic1.png,Black,No,3120,780,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth; party,For sale,A-long,L
고딕풍 옷,mysterious dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLGothic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLGothic2.png,Red,No,3120,780,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth; party,For sale,A-long,L
네글리제,nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee0.png,Blue,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
네글리제,nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee1.png,Pink,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
네글리제,nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee2.png,Purple,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
네글리제,nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee3.png,Beige,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
네글리제,nightgown,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHNegligee4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHNegligee4.png,White,No,2100,525,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; comfy,For sale,A-long,H
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja0.png,Dark blue,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja1.png,Gray,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja2.png,Red,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja3.png,Purple,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja4.png,Aqua,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja5.png,Green,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja6.png,Yellow,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
닌자 옷,ninja costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLNinja7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLNinja7.png,Orange,No,2240,560,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,Overall,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble0.png,Green,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble1.png,Ruby red,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble2.png,White,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble3.png,Blue,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble4.png,Black,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble5.png,Purple,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble6.png,Yellow,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
귀족 드레스,noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble7.png,Red,No,5200,1300,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L
히어로 슈트 P,noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine0.png,Pink,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
히어로 슈트 P,noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine1.png,Blue,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
히어로 슈트 P,noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine2.png,Green,No,2760,690,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,fairy tale; theatrical; work,For sale,A-line,L
