nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog
인면노린재 모형,man-faced stink bug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectJinmenkamemushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
사마귀 모형,mantis model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1290,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
마트료시카,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_0_0.png,Red,Variation,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,folk art,fancy,None,None,Yes,Folk Craft Decor,Does not play music,No lighting,Not for sale
마트료시카,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_1_0.png,Yellow,Variation,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,folk art,fancy,None,None,Yes,Folk Craft Decor,Does not play music,No lighting,Not for sale
마트료시카,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_2_0.png,Blue,Variation,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,folk art,fancy,None,None,Yes,Folk Craft Decor,Does not play music,No lighting,Not for sale
마트료시카,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_3_0.png,Brown,Variation,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,folk art,fancy,None,None,Yes,Folk Craft Decor,Does not play music,No lighting,Not for sale
마트료시카,matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_4_0.png,Green,Variation,NA,NA,Yes,Yes,No,1,NFS,600,1x1,Crafting,,folk art,fancy,None,None,Yes,Folk Craft Decor,Does not play music,No lighting,Not for sale
사각 깡통,metal can,https://acnhcdn.com/latest/FtrIcon/FtrIttocan.png,NA,NA,NA,NA,No,No,No,NA,600,150,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,garage,None,None,None,No,Vehicle,Does not play music,No lighting,For sale
메트로놈,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
메트로놈,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_1_0.png,Cream,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
메트로놈,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
메트로놈,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
메트로놈,metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_4_0.png,Brown,NA,NA,NA,No,No,No,NA,1300,325,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,Musical Instrument,Does not play music,No lighting,For sale
현미경,microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,3100,775,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,No,Hospital,Does not play music,No lighting,For sale
현미경,microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,3100,775,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,No,Hospital,Does not play music,No lighting,For sale
현미경,microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,3100,775,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,No,Hospital,Does not play music,No lighting,For sale
전자레인지,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,3000,750,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
전자레인지,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,3000,750,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
전자레인지,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,3000,750,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
전자레인지,microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,3000,750,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
섬풀무치 모형,migratory locust model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTonosamabattaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1800,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
미니 선인장 세트,mini-cactus set,https://acnhcdn.com/latest/FtrIcon/FtrCactusesMini.png,NA,NA,NA,NA,No,No,No,NA,400,100,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,Plants,Does not play music,No lighting,For sale
참게 모형,mitten crab model,https://acnhcdn.com/latest/FtrIcon/FtrFishSyanhaiganiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,6000,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_0_0.png,Tomatoes,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_1_0.png,Green smoothie,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_2_0.png,Carrots,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_3_0.png,Oranges,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_4_0.png,Blueberries,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_5_0.png,Bananas,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_6_0.png,Strawberries,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
믹서,mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_7_0.png,Kiwifruit,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale
사슴벌레 모형,miyama stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMiyamakuwagataToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_0_0.png,Beginning stages,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_1_0.png,Dinosaur,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_2_0.png,Cake,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_3_0.png,Colorful dinosaur,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_4_0.png,Colorful cake,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_5_0.png,Clay dinosaur,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
점토 장난감,modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_6_0.png,Clay cake,Creation,NA,NA,Yes,Yes,No,1,NFS,400,1x1,Crafting,,school,child's room,None,None,No,Toy,Does not play music,No lighting,Not for sale
땅강아지 모형,mole cricket model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOkeraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1500,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
엄마의 양초,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_0_0.png,Cubes,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Lamp,Does not play music,Candle,Not for sale
엄마의 양초,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_1_0.png,Elegant flowers,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Lamp,Does not play music,Candle,Not for sale
엄마의 양초,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_2_0.png,Chic flowers,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Lamp,Does not play music,Candle,Not for sale
엄마의 양초,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_3_0.png,Pastel,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Lamp,Does not play music,Candle,Not for sale
엄마의 양초,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_4_0.png,Fairy tale,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Lamp,Does not play music,Candle,Not for sale
엄마의 양초,Mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_5_0.png,Marine,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Lamp,Does not play music,Candle,Not for sale
엄마의 쿠션,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_0_0.png,Red with hearts,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Chair,Does not play music,No lighting,Not for sale
엄마의 쿠션,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_1_0.png,Blue with flowers,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Chair,Does not play music,No lighting,Not for sale
엄마의 쿠션,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_2_0.png,Colorful quilt,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Chair,Does not play music,No lighting,Not for sale
엄마의 쿠션,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_3_0.png,Pop flowers,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Chair,Does not play music,No lighting,Not for sale
엄마의 쿠션,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_4_0.png,Animal,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Chair,Does not play music,No lighting,Not for sale
엄마의 쿠션,Mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_5_0.png,Denim,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,Yes,Chair,Does not play music,No lighting,Not for sale
엄마의 수제 케이크,Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_0_0.png,Cat,Decorations,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 수제 케이크,Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_1_0.png,Strawberry & flowers,Decorations,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 수제 케이크,Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_2_0.png,Carrot,Decorations,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 수제 케이크,Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_3_0.png,Dog,Decorations,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 수제 케이크,Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_4_0.png,Bird,Decorations,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 수제 케이크,Mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_5_0.png,Chocolate,Decorations,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 연필꽂이,Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_0_0.png,Striped house,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Study,Does not play music,No lighting,Not for sale
엄마의 연필꽂이,Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_1_0.png,Stone house,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Study,Does not play music,No lighting,Not for sale
엄마의 연필꽂이,Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_2_0.png,Brick house,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Study,Does not play music,No lighting,Not for sale
엄마의 연필꽂이,Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_3_0.png,Fairy-tale house,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Study,Does not play music,No lighting,Not for sale
엄마의 연필꽂이,Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_4_0.png,Simple house,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Study,Does not play music,No lighting,Not for sale
엄마의 연필꽂이,Mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_5_0.png,Wood house,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Study,Does not play music,No lighting,Not for sale
엄마의 솜인형,Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_0_0.png,Bedford,Name,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Toy,Does not play music,No lighting,Not for sale
엄마의 솜인형,Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_1_0.png,Dot,Name,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Toy,Does not play music,No lighting,Not for sale
엄마의 솜인형,Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_2_0.png,Puppers,Name,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Toy,Does not play music,No lighting,Not for sale
엄마의 솜인형,Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_3_0.png,Pippa,Name,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Toy,Does not play music,No lighting,Not for sale
엄마의 솜인형,Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_4_0.png,Gertie,Name,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Toy,Does not play music,No lighting,Not for sale
엄마의 솜인형,Mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_5_0.png,Roary,Name,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Toy,Does not play music,No lighting,Not for sale
엄마의 주전자 커버,Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_0_0.png,Patterned,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 주전자 커버,Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_1_0.png,Green & white,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 주전자 커버,Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_2_0.png,Floral,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 주전자 커버,Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_3_0.png,Pink,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 주전자 커버,Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_4_0.png,Blue cat,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 주전자 커버,Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_5_0.png,Blue & gray,Design,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale
엄마의 티슈 케이스,Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_0_0.png,Quilted pattern,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale
엄마의 티슈 케이스,Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_1_0.png,Flowers,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale
엄마의 티슈 케이스,Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_2_0.png,Quilted animals,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,1x1,Mom,,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale
