index,nameKor,nameJpn,nameEng,gender,birth,personality,species,phraseKor,phraseEng,coffeeBean,milkAmount,sugarCount,hobby,likeMusic,likeStyles,likeColors,wallPaper,floor,funitures,amiiboCardUrl,detailUrl,exteriorUrl,interiorUrl,iconUrl,posterUrl
362,스파크,スパーク,Static,m,07월 09일,무뚝뚝,다람쥐,콰광,krzzt,킬리만자로,적당히,2,Music,일렉트릭 뮤직,Cool#Active,Black#Yellow,콘크리트 벽,해골 바닥,1241;793;4046;1645;4053;4052;7654;1644;8417;3275;3559;7528;4071,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_362.png?alt=media&token=dc6ac9cd-71bf-407b-a55f-8503e89aaf4f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_362_static.png?alt=media&token=5edd4933-0d8c-4fd0-81c0-50ada1b9fdf5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_362_Static.png?alt=media&token=f2778dda-ce83-438d-b936-1b07c0e5ac86,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_362_Static.png?alt=media&token=9a9ce10b-f2d5-48a4-a201-e63fb62b8a3e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_362.png?alt=media&token=a7ebbc6b-bd2b-442b-9bb3-1400137ae316,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_362_Static.png?alt=media&token=43d943ca-3250-4af3-acd6-f3f093dc793d
363,티파니,ティファニー,Celia,f,03월 25일,친절함,독수리,그래맞아,feathers,모카,적당히,2,Nature,K.K.소울,Elegant#Cute,Pink#Green,화이트 보태니컬 타일 벽,라이트 헤링본 바닥,4052;4051;4047;4049;1288;7236;2713;4054;3467;4046;4130;4111;3270,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_363.png?alt=media&token=ae3af791-9446-454c-a85a-e613f202d6e2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_363_celia.png?alt=media&token=d130db4d-ad83-4448-9f2a-f679bc51e5be,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_363_Celia.png?alt=media&token=60096197-caff-4d9e-a02c-e88d042faaed,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_363_Celia.png?alt=media&token=842204ea-74ca-416d-9a10-40d9140fd2c6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_363.png?alt=media&token=6cbcd66c-276c-4043-b097-0926e9fe0120,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_363_Celia.png?alt=media&token=e7b5f63f-f7cf-4407-991a-e8703c9364e3
364,탁호,タコヤ,Zucker,m,03월 08일,먹보,문어,약히,bloop,킬리만자로,살짝,1,Nature,봄날의 여유,Simple#Cute,Blue#Yellow,공터 벽,잔디밭 바닥,4042;4412;7526;4077;4077;3064;4077;3946;3617;3697;4019;3618;3344;3672;3672,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_364.png?alt=media&token=557c2181-6aad-4fb1-bb2b-9103bb44b8b4,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_364_zucker.png?alt=media&token=79f7807e-650c-4600-a482-dd5b0d969876,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_364_Zucker.png?alt=media&token=50d88a4c-724e-446e-82b5-e43c5d2f754a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_364_Zucker.png?alt=media&token=b41fe74b-a933-4f93-b3ba-ac18a13610ea,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_364.png?alt=media&token=a9c728f6-0454-4bbc-a6fc-ab1d75a7c7bc,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_364_Zucker.png?alt=media&token=103eb315-54ec-4305-a5a7-558edff946e7
365,체리,ちえり,Peggy,f,05월 23일,아이돌,돼지,아앙,shweetie,블루마운틴,살짝,1,Fashion,K.K.보사노바,Cute#Active,Blue#Red,빨간 텍스타일 벽,가공한 나무 바닥,3998;1288;4017;4030;2596;3999;3563;1227;4027;4048;1757;7531;3621;3968,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_365.png?alt=media&token=812064dc-1df9-4a31-8a06-cb4a02a98d7b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_365_peggy.png?alt=media&token=787f93c9-4587-4d3d-a744-b48f4f58dc66,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_365_Peggy.png?alt=media&token=c4264c07-18c2-4876-8ba5-5c2cb09b2272,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_365_Peggy.png?alt=media&token=5b5306b5-c29f-4525-b45a-4abf417b331f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_365.png?alt=media&token=ea376afc-e9ea-4052-a3ca-cfe0011caeab,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_365_Peggy.png?alt=media&token=aa754ac6-640e-44b0-a625-15136b865e42
366,철컥,ガチャ,Ribbot,m,02월 13일,운동광,개구리,오버,zzrrbbitt,블루마운틴,적당히,2,Fitness,테크노 비트,Simple#Active,Blue#Light blue,전자 회로 벽,오버 테크놀로지 바닥,9642;3559;1126;793;1126;3200;3560;1850;4071;4071;3563;7528;3590;8417;875,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_366.png?alt=media&token=aa3b1f59-1a66-401f-9580-c3bc4c5f8347,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_366_ribbot.png?alt=media&token=e6971d50-d6e1-44a1-9b2a-d9bdd621bc28,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_366_Ribbot.png?alt=media&token=cd7606a4-a740-408d-8d48-a34e026a1a69,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_366_Ribbot.png?alt=media&token=4245158d-ad80-43c2-919e-00731f91449a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_366.png?alt=media&token=7c88c226-1ef7-474d-9ca7-4600eb5781a6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_366_Ribbot.png?alt=media&token=9db7f7d6-97ee-4035-af2d-4645e3e8d275
367,실부플레,シルブプレ,Annalise,f,12월 02일,성숙함,말,봉쥬르,nipper,블렌드,듬뿍,3,Fashion,알로하K.K.,Elegant#Active,Blue#Purple,남쪽 해변 벽,노란 꽃무늬 마룻바닥,7259;3983;7868;5150;7148;4130;1288;998;3684;7134;975,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_367.png?alt=media&token=c586ab66-2d8f-4d13-a68b-0b7674b86748,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_367_annalise.png?alt=media&token=bb5c02f4-65cd-402f-9714-0e4ac7fc1d45,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_367_Annalise.png?alt=media&token=9d4b76cc-cb4c-419c-8c34-926dafdf4b27,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_367_Annalise.png?alt=media&token=8cb74e69-1bbd-4d24-8141-ad9043a41a0f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_367.png?alt=media&token=f068b429-d464-4132-9853-e36ce13d5167,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_367_Annalise.png?alt=media&token=d12a3d9c-ddd7-419c-86e0-525a0da7bc18
368,츄양,チャウヤン,Chow,m,07월 22일,무뚝뚝,곰,그럼그럼,aiya,블렌드,적당히,2,Fitness,K.K.차이나,Cool#Gorgeous,Black#White,대나무 숲 벽,대나무 바닥,3553;3553;3553;3557;3557;3658;5979;3555;3555;710;794,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_368.png?alt=media&token=1358891e-96f1-4244-bb9c-4cf9e45b247b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_368_chow.png?alt=media&token=53c3933e-4fd6-428a-ac4b-ceb23da81ea8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_368_Chow.png?alt=media&token=cd1f0ebf-bff3-445e-9856-2b60b25a4686,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_368_Chow.png?alt=media&token=97a7d84e-e618-43c5-846d-21b10f791a90,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_368.png?alt=media&token=8eefbab9-fcbe-4232-9846-d407ac39325b,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_368_Chow.png?alt=media&token=3dee3e61-4e7a-43bd-a8c4-81eab01c1b62
369,실비아,シルビア,Sylvia,f,05월 03일,단순활발,캥거루,이자슥,boing,모카,없음,0,Music,유로 비트,Simple#Gorgeous,Yellow#Green,콘크리트 벽,흑백 패널 카펫 바닥,4759;1241;4109;4141;998;3697;7382;7382;7528;3271;3992;4687;1043;1050;8417,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_369.png?alt=media&token=32ffa02a-0b8b-40ac-8ce0-4de58fcfa05d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_369_sylvia.png?alt=media&token=d03490ce-bda6-4462-a055-c39e41a419a7,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_369_Sylvia.png?alt=media&token=6b833d74-2da5-4253-bb19-d5acbf18ee60,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_369_Sylvia.png?alt=media&token=ddb0b5eb-d391-4bac-945a-80f267e0eb72,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_369.png?alt=media&token=6c507390-f042-4a4b-94ca-bd7c53807ede,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_369_Sylvia.png?alt=media&token=d692c9dd-7240-4a41-a4ce-a5756f6c6150
370,쪼끼,ジョッキー,Jacques,m,06월 22일,느끼함,새,체키라웃,zut alors,블렌드,듬뿍,3,Music,테크노 비트,Cool#Simple,Green#Black,콘크리트 벽,철판 바닥,4138;1165;4139;4441;941;1850;4144;6827;4138;4143;1171;4141;955;6827;6827,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_370.png?alt=media&token=9658bedb-eb54-40dd-9458-3ccb6f191e0c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_370_jacques.png?alt=media&token=6ea1875e-ccf7-4ea8-b9d9-d3b68a41602e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_370_Jacques.png?alt=media&token=b775ffc8-65b0-4cde-a349-83a34f005bae,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_370_Jacques.png?alt=media&token=8248c1ee-c516-47ed-be3e-8d356a2043d6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_370.png?alt=media&token=f31681cb-a4c6-4dcb-9564-fa50cdbe4cb9,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_370_Jacques.png?alt=media&token=f771a854-5be8-433b-8537-caa5c3cf856f
371,라라미,ララミー,Sally,f,06월 19일,친절함,다람쥐,까꿍,nutmeg,킬리만자로,살짝,1,Music,온리미,Simple#Elegant,White#Beige,노란 텍스타일 벽,어두운 쪽모이 바닥,2605;3251;1792;7134;7143;7352;7133;9766;7137;6079;928;6075;3618;3275;2560;3438;4338;3948;7352;6078,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_371.png?alt=media&token=e9208161-8760-4d15-9d97-6c4fcccab5b6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_371_sally.png?alt=media&token=82ad77be-e32d-4bb0-809c-b4bfbd9f0e86,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_371_Sally.png?alt=media&token=1faada4d-74fb-41b9-9405-398145cc025d,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_371_Sally.png?alt=media&token=84b90bbc-0d9d-46cd-9e71-3d7f15dd1926,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_371.png?alt=media&token=6a765ed8-9b3e-4a2c-9e32-edf70ed283ed,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_371_Sally.png?alt=media&token=79c082e7-fbb0-43f4-874c-dd715e669696
372,토니,トビオ,Doc,m,03월 16일,먹보,토끼,그렇잖아,ol' bunny,킬리만자로,살짝,1,Education,생각 중,Simple#Elegant,Gray#Beige,도서관 벽,다크 나무 블록 바닥,1326;3784;4125;4125;2012;3951;4106;794;3584;4030;4072;3683;3783;7348;7333;4016;1929,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_372.png?alt=media&token=fc5b2a56-ee22-4b22-9682-c51500adfad3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_372_doc.png?alt=media&token=30944938-512c-4847-bad7-ce7b827cd791,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_372_Doc.png?alt=media&token=3f5654e6-af4c-47b8-aeff-53f8ab758edf,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_372_Doc.png?alt=media&token=72522884-b0f3-4984-8820-76f2580c68bf,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_372.png?alt=media&token=c6085997-5979-46b4-9a11-d3ca263d29aa,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_372_Doc.png?alt=media&token=14be4ba0-b57c-4f97-9b3e-a053f2b66777
373,주디,のりっぺ,Pompom,f,02월 11일,아이돌,오리,다삐,rah rah,모카,적당히,2,Music,K.K.소울,Cute#Simple,Pink#Light blue,구슬 커튼 벽,그린 복고풍 바닥,2713;7134;2554;7132;7137;2560;4003;1783;3251;1845;9547;3949,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_373.png?alt=media&token=aafb4eee-8f77-4dcb-a4ff-d646d8b9c63c,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_373_pompom.png?alt=media&token=294795d6-4132-4c4c-8e79-a0bd29648fa8,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_373_Pompom.png?alt=media&token=791f6e1f-1007-4cd8-9b44-69762e46c11f,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_373_Pompom.png?alt=media&token=ac11a804-00ef-441e-a40d-c1f80838f5b5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_373.png?alt=media&token=6ddebc78-5e75-47db-946b-88d88f37c9cf,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_373_Pompom.png?alt=media&token=34cf2456-74ce-41b9-bd60-8c6c430668ec
374,탱크,くるぶし,Tank,m,05월 06일,운동광,코뿔소,아뿔소,kerPOW,블루마운틴,없음,0,Fitness,K.K.트로트,Active#Simple,Red#Green,대나무 숲 벽,공터 바닥,3580;7393;3398;3397;3697;7153;4094,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_374.png?alt=media&token=99932f97-7e7d-42c3-8d9f-d89f68272324,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_374_tank.png?alt=media&token=fc5d5663-bf1e-48ca-af93-27f95742b0d1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_374_Tank.png?alt=media&token=90cc6abf-e6d5-4036-831e-280828a83a31,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_374_Tank.png?alt=media&token=ab45a8ff-aac7-4108-a686-67adb4f3a7ce,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_374.png?alt=media&token=10417abb-9dba-4a24-bde3-dc54f4c29cab,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_374_Tank.png?alt=media&token=0de46128-9cd8-4bc3-ab4a-ecce2c9d1797
375,아리아,アリア,Becky,f,12월 09일,성숙함,닭,도레미,chicklet,모카,살짝,1,Music,K.K.찬송가,Gorgeous#Elegant,Purple#Pink,궁전 벽,궁전 바닥,3954;1449;3958;794;2772;1058;1875;3681;987,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_375.png?alt=media&token=d956f4b9-18a0-46fe-a9ab-a814b7b6a659,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_375_becky.png?alt=media&token=55db6050-2ec9-49d2-b484-d0914ff99ba5,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_375_Becky.png?alt=media&token=425267ad-0bf8-4e89-b394-7318175af1db,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_375_Becky.png?alt=media&token=9c475378-59a3-48ae-99d9-aaf4681e58e1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_375.png?alt=media&token=80bca8a4-d1e5-4033-b410-83a1f10b3aa6,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_375_Becky.png?alt=media&token=9b124e8c-711b-47ae-bbe0-ac104c2fbb74
376,조르쥐,ちょろきち,Rizzo,m,01월 17일,무뚝뚝,생쥐,힐끔힐끔,squee,모카,없음,0,Education,K.K.민요,Simple#Cool,Black#Gray,기와 돌담 벽,흙 바닥,3580;10743;710;3692;6831;6831;3617;5978;5978,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_376.png?alt=media&token=bc996c9b-9746-4dd4-85ca-6d93ddfa0ddc,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_376_rizzo.png?alt=media&token=108e3956-3ce2-4670-805f-093b96cbc205,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_376_Rizzo.png?alt=media&token=9775a8f4-4014-428c-a76f-99d242578fa2,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_376_Rizzo.png?alt=media&token=7e86b8de-6462-4088-bb28-ed42db14043a,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_376.png?alt=media&token=e7f6af46-720b-48f9-b612-7d23b662d759,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_376_Rizzo.png?alt=media&token=6469463a-7ff0-4946-bb71-b1e2f6af5668
377,시드니,シドニー,Sydney,f,06월 21일,친절함,코알라,발그레,sunshine,모카,없음,0,Music,드라이브,Cute#Simple,Beige#Yellow,퍼플 퍼즐 벽지,파란 페인트 마룻바닥,1557;5543;3949;928;3251;1845;929;3205;1561;1565;1558;1836;9766;2558;1043,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_377.png?alt=media&token=714b296d-86dc-4766-90a8-9d22d66c6cba,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_377_sydney.png?alt=media&token=1b971c0c-dae4-45e7-a990-7de62477c6b1,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_377_Sydney.png?alt=media&token=a45fe670-ea04-4a76-8bd2-9c658ff88e8e,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_377_Sydney.png?alt=media&token=577ea232-c443-4df5-ada9-f69033a5d923,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_377.png?alt=media&token=ccebba71-4bd5-4657-9fcc-b6b911958496,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_377_Sydney.png?alt=media&token=401b7057-70ef-4ad1-8f4c-dcd9db1dc5fe
378,곰시,ニッシー,Barold,m,03월 02일,먹보,아기곰,아니그냥,cubby,블루마운틴,없음,0,Play,K.K.의 노래,Simple#Cool,Yellow#Black,모니터 룸 벽,흑백 패널 카펫 바닥,4015;8298;833;1434;875;840;1850;3697;832;1126;1232;3987;3987;3672;1165;1759;7356,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Famiibo_card%2Famiibo_card_378.png?alt=media&token=1fd178fb-c75a-4ab2-9306-9f5c24713a45,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fdetail%2Fvillager_detail_378_barold.png?alt=media&token=9804e558-7500-475e-9683-0ad7be7ff460,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fexterior%2Fvillager_exterior_378_Barold.png?alt=media&token=2fdf2507-fe0c-44d2-ade9-5575c83d7534,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Finterior%2Fvillager_interior_378_Barold.png?alt=media&token=39b55f2d-356b-492c-b14c-5e8b22a994a3,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Ficon%2Fic_villager_378.png?alt=media&token=b903b7fe-bd6c-4b96-a0fe-ecf050d5b7ae,https://firebasestorage.googleapis.com/v0/b/acnh-wiki-f8aa7.appspot.com/o/villager%2Fposter%2Fvillager_poster_378_Barold.png?alt=media&token=5d24db28-1045-49bf-b179-af57e1d4c8f7
